"ID" "EV" "WMLR" "WEV" "BWMLR" "BWEV" "CPN" "TCS" "ECI" "LIT" "AILI" "TILI" "MILI" "II"
"190" "GS609" 0.235248447204969 1 2.61264822134387 0.857142857142857 7.89090909090909 28 93 3.32142857142857 37 3.3 33 8 2.14285714285714
"191" "GS153" 0.251086956521739 0.857142857142857 3.96442687747036 0.785714285714286 13.0727272727273 22 64 2.90909090909091 35 7.125 57 32 3.81818181818182
"192" "GS070" 0.243400621118012 0.857142857142857 2.11857707509881 0.857142857142857 7.16363636363636 22 78 3.54545454545455 39 3.25 39 10 3
"193" "GS062" 0.246428571428571 0.857142857142857 3.63636363636364 0.642857142857143 11.4909090909091 17 52 3.05882352941176 34 4.41176470588235 75 27 5.41176470588235
"194" "GS434" 0.245496894409938 0.857142857142857 3.13438735177866 0.785714285714286 10.5636363636364 20 81 4.05 33 3.69230769230769 48 13 3.4
"195" "GS335" 0.249378881987578 1 4.60474308300395 0.928571428571429 16.0181818181818 16 74 4.625 31 4.5 54 23 4.5625
"196" "GS053" 0.250388198757764 1 NA 0.928571428571429 NA 16 83 5.1875 20 NA 63 34 4.6875
"197" "GS496" 0.238276397515528 1 3.94861660079051 0.857142857142857 13.8727272727273 24 91 3.79166666666667 32 5.28571428571429 37 25 2.58333333333333
"198" "GS825" 0.21304347826087 1 2.20948616600791 0.857142857142857 7.41818181818182 19 99 5.21052631578947 32 2.7 27 7 2.57894736842105
"199" "GS013" 0.23361801242236 0.857142857142857 3.16600790513834 0.785714285714286 9.81818181818182 15 47 3.13333333333333 28 4.7 NA 20 NA
"200" "GS964" 0.190993788819876 0.857142857142857 0.814229249011858 0.857142857142857 2.07272727272727 29 114 3.93103448275862 35 2 12 2 1.41379310344828
"201" "GS135" 0.250776397515528 0.857142857142857 5.0395256916996 0.785714285714286 18.2727272727273 21 66 3.14285714285714 32 7.625 61 34 4.04761904761905
"202" "GS664" 0.228260869565217 1 2.98418972332016 0.857142857142857 11.5636363636364 25 99 3.96 31 3.77777777777778 34 17 2.24
"203" "GS003" 0.205357142857143 NA 1.90909090909091 NA 6.09090909090909 12 NA 2.33333333333333 31 5.2 NA 25 NA
"204" "GS819" 0.226319875776398 0.857142857142857 3.06719367588933 0.857142857142857 10.5636363636364 24 97 4.04166666666667 33 4.66666666666667 28 17 2.29166666666667
"205" "GS770" 0.220031055900621 0.857142857142857 2.56521739130435 0.857142857142857 10.4727272727273 29 101 3.48275862068966 37 NA 17 15 1.79310344827586
"206" "GS932" 0.196972049689441 1 3.11857707509881 0.928571428571429 11.4181818181818 22 114 5.18181818181818 27 3.66666666666667 22 12 1.95454545454545
"207" "GS1000" NA 1 1.63241106719368 1 2.27272727272727 19 130 6.84210526315789 22 2.5 10 4 1.47368421052632
"208" "GS693" 0.226319875776398 0.857142857142857 2.88537549407115 0.857142857142857 4.05454545454545 24 101 4.20833333333333 29 3.6 36 8 2.29166666666667
"209" "GS954" 0.194021739130435 1 2.33201581027668 1 6.67272727272727 23 113 4.91304347826087 30 4 16 8 1.82608695652174
"210" "GS884" 0.205357142857143 1 2 1 4.2 23 106 4.60869565217391 32 2.16666666666667 26 3 2
"211" "GS969" 0.184704968944099 1 0.948616600790514 0.928571428571429 1.61818181818182 27 118 4.37037037037037 32 2.4 12 4 1.44444444444444
"212" "GS896" 0.196972049689441 1 1.57312252964427 0.928571428571429 2.85454545454545 29 117 4.03448275862069 30 2.625 21 5 1.48275862068966
"213" "GS782" 0.226319875776398 1 3.88537549407115 0.857142857142857 12.3636363636364 21 101 4.80952380952381 27 4.11111111111111 37 19 2.61904761904762
"214" "GS626" 0.236801242236025 1 4.14624505928854 1 13.4181818181818 20 87 4.35 34 4 36 19 3.05
"215" "GS610" 0.236801242236025 1 3.96442687747036 1 12.6181818181818 22 95 4.31818181818182 28 3.75 45 17 2.77272727272727
"216" "GS837" 0.224301242236025 1 3.5098814229249 0.928571428571429 12.8545454545455 22 102 4.63636363636364 28 4.25 34 19 2.45454545454545
"217" "GS756" 0.174689440993789 1 0.893280632411067 1 2.6 26 118 4.53846153846154 33 2 6 2 1.38461538461538
"218" "GS956" 0.194021739130435 1 3.05928853754941 0.928571428571429 11.4181818181818 21 115 5.47619047619048 25 3.42857142857143 24 11 2
"219" "GS925" 0.187888198757764 1 2.20158102766798 1 6.07272727272727 20 117 5.85 24 2.77777777777778 25 9 2
"220" "GS921" 0.205357142857143 1 2.81818181818182 1 9.4 17 105 6.17647058823529 27 2.58333333333333 31 6 2.70588235294118
"221" "GS968" 0.196972049689441 1 3.66403162055336 1 14.0909090909091 18 111 6.16666666666667 25 3.57142857142857 25 13 2.38888888888889
"222" "GS315" 0.245496894409938 1 5.22529644268775 0.857142857142857 14.6727272727273 16 82 5.125 28 5 50 17 4.25
"223" "GS731" 0.230124223602484 1 3.98814229249012 0.928571428571429 14.5636363636364 17 93 5.47058823529412 29 5 35 18 3.35294117647059
"224" "GS358" 0.250388198757764 0.857142857142857 4.11067193675889 0.857142857142857 13.4181818181818 18 70 3.88888888888889 35 4.63636363636364 51 24 4.16666666666667
"225" "GS286" 0.249922360248447 1 3.17786561264822 0.785714285714286 9.67272727272727 19 75 3.94736842105263 31 3.6875 59 17 3.89473684210526
"226" "GS972" 0.187888198757764 1 1.29249011857708 0.928571428571429 1.25454545454545 27 117 4.33333333333333 32 2.14285714285714 15 3 1.48148148148148
"227" "GS974" 0.190993788819876 1 2.72332015810277 1 7.87272727272727 21 115 5.47619047619048 26 2.875 23 7 1.95238095238095
"228" "GS890" 0.205357142857143 1 1.90909090909091 0.928571428571429 5.8 24 107 4.45833333333333 32 2.75 22 7 1.91666666666667
"229" "GS703" 0.224301242236025 1 3.5098814229249 1 13.6545454545455 17 99 5.82352941176471 25 3.9 39 18 3.17647058823529
"230" "GS771" 0.222204968944099 1 3.76679841897233 0.928571428571429 15.0545454545455 16 92 5.75 32 3.33333333333333 30 13 3.3125
"231" "GS486" 0.244487577639752 1 4.44664031620553 0.785714285714286 17.7636363636364 25 86 3.44 34 7.6 38 28 2.68
"232" "GS772" 0.199844720496894 1 3.35573122529644 1 7.29090909090909 21 107 5.09523809523809 31 2.85714285714286 20 7 2.0952380952381
"233" "GS887" 0.199844720496894 1 2.90118577075099 0.928571428571429 9.49090909090909 21 111 5.28571428571429 27 3.125 25 11 2.0952380952381
"234" "GS279" 0.250776397515528 1 3.85770750988142 0.785714285714286 12.8545454545455 23 77 3.34782608695652 32 4.66666666666667 56 26 3.30434782608696
"235" "GS628" 0.230124223602484 1 4.53359683794466 0.928571428571429 15.8 24 100 4.16666666666667 28 NA 33 23 2.375
"236" "GS864" 0.202639751552795 1 2.40711462450593 0.928571428571429 8.09090909090909 25 112 4.48 29 3.28571428571429 23 10 1.8
"237" "GS631" 0.228260869565217 1 4.25691699604743 0.857142857142857 13.6727272727273 18 98 5.44444444444444 26 3.5 42 13 3.11111111111111
"238" "GS455" 0.240993788819876 0.857142857142857 2.45059288537549 0.857142857142857 7.07272727272727 26 84 3.23076923076923 39 3.27272727272727 36 10 2.46153846153846
"239" "GS908" 0.230124223602484 1 4.44268774703557 1 15.4 19 99 5.21052631578947 24 4.66666666666667 42 23 3
"240" "GS260" 0.247282608695652 0.857142857142857 3.6798418972332 0.857142857142857 8.96363636363636 21 78 3.71428571428571 34 4.27272727272727 47 14 3.33333333333333
"241" "GS794" 0.215450310559006 1 2.69565217391304 0.928571428571429 8.05454545454545 23 104 4.52173913043478 30 2.81818181818182 31 8 2.17391304347826
"242" "GS049" 0.245496894409938 0.714285714285714 3.31620553359684 0.714285714285714 11.1636363636364 18 53 2.94444444444444 34 4.47058823529412 76 30 5.16666666666667
"243" "GS894" 0.205357142857143 1 2.09090909090909 0.928571428571429 3.65454545454545 26 109 4.19230769230769 33 3.16666666666667 19 6 1.76923076923077
"244" "GS790" 0.215450310559006 0.857142857142857 2.60474308300395 0.857142857142857 9.87272727272727 23 106 4.60869565217391 29 3.1 31 13 2.17391304347826
"245" "GS396" 0.243400621118012 0.857142857142857 2.20948616600791 0.857142857142857 6.61818181818182 22 85 3.86363636363636 33 3.35714285714286 47 10 3
"246" "GS995" 0.171195652173913 1 1.53359683794466 1 3.6 20 117 5.85 29 2.2 11 3 1.75
"247" "GS454" 0.246428571428571 0.857142857142857 3.72727272727273 0.785714285714286 9.8 24 83 3.45833333333333 34 3.91666666666667 47 21 2.875
"248" "GS761" 0.224301242236025 1 4.32806324110672 0.928571428571429 17.0181818181818 20 101 5.05 26 5 35 14 2.7
"249" "GS763" 0.226319875776398 1 3.3399209486166 0.857142857142857 10.9636363636364 26 98 3.76923076923077 34 4.5 27 17 2.11538461538462
"250" "GS832" 0.205357142857143 1 5.18181818181818 1 16.5636363636364 17 110 6.47058823529412 22 5.8 29 18 2.70588235294118
"251" "GS903" 0.21055900621118 1 2.17391304347826 0.928571428571429 6.01818181818182 25 106 4.24 32 3.66666666666667 22 9 1.92
"252" "GS068" 0.247282608695652 0.857142857142857 3.95256916996047 0.714285714285714 11.6 19 54 2.84210526315789 35 6.09090909090909 67 34 4.78947368421053
"253" "GS200" 0.251475155279503 0.857142857142857 3.71146245059289 0.785714285714286 14.4909090909091 25 71 2.84 36 5.77777777777778 52 32 3.16
"254" "GS911" 0.207996894409938 1 2.13438735177866 0.928571428571429 5.29090909090909 26 107 4.11538461538461 34 3.16666666666667 19 8 1.80769230769231
"255" "GS641" 0.226319875776398 0.857142857142857 2.79446640316206 0.857142857142857 11.3636363636364 28 100 3.57142857142857 34 4.5 27 15 1.96428571428571
"256" "GS218" 0.251475155279503 0.857142857142857 3.5296442687747 0.857142857142857 13 18 67 3.72222222222222 33 4.83333333333333 58 25 4.38888888888889
"257" "GS787" 0.226319875776398 1 4.3399209486166 0.928571428571429 12.8181818181818 19 95 5 30 4.57142857142857 32 19 2.89473684210526
"258" "GS499" 0.246428571428571 0.857142857142857 3.72727272727273 0.857142857142857 15.2909090909091 21 79 3.76190476190476 35 4.77777777777778 43 26 3.28571428571429
"259" "GS948" 0.202639751552795 1 2.6798418972332 0.928571428571429 7.6 20 109 5.45 27 3.57142857142857 25 11 2.25
"260" "GS314" 0.251475155279503 0.857142857142857 4.07509881422925 0.857142857142857 13.8181818181818 18 65 3.61111111111111 32 4.84615384615385 63 20 4.55555555555556
"261" "GS745" 0.21777950310559 1 2.54150197628458 0.857142857142857 4.56363636363636 23 103 4.47826086956522 31 4.33333333333333 26 9 2.21739130434783
"262" "GS596" 0.240993788819876 1 3.81422924901186 0.785714285714286 9.85454545454546 23 85 3.69565217391304 35 5.14285714285714 36 21 2.78260869565217
"263" "GS561" 0.238276397515528 0.857142857142857 2.49407114624506 0.785714285714286 9.45454545454546 27 88 3.25925925925926 38 3.66666666666667 33 15 2.2962962962963
"264" "GS348" 0.245496894409938 1 2.77075098814229 0.857142857142857 7.49090909090909 23 74 3.21739130434783 42 3 39 13 2.95652173913043
"265" "GS280" 0.24805900621118 0.857142857142857 4.53754940711462 0.785714285714286 15.4545454545455 21 80 3.80952380952381 32 6.57142857142857 46 30 3.38095238095238
"266" "GS629" 0.230124223602484 1 3.35177865612648 0.928571428571429 11.6909090909091 23 96 4.17391304347826 32 4.57142857142857 32 19 2.47826086956522
"267" "GS439" 0.240993788819876 1 4.45059288537549 0.928571428571429 15.2545454545455 21 88 4.19047619047619 30 4.09090909090909 45 22 3.04761904761905
"268" "GS701" 0.21055900621118 1 2.71936758893281 1 6.89090909090909 26 108 4.15384615384615 32 3.66666666666667 22 9 1.84615384615385
"269" "GS839" 0.21304347826087 1 2.11857707509881 0.928571428571429 4.56363636363636 26 104 4 34 2.66666666666667 24 5 1.88461538461538
"270" "GS247" 0.249922360248447 1 3.3596837944664 0.857142857142857 12.8727272727273 21 70 3.33333333333333 38 5 45 25 3.52380952380952
"271" "GS032" 0.250776397515528 0.857142857142857 2.0395256916996 0.714285714285714 4.45454545454545 23 67 2.91304347826087 41 2.66666666666667 56 11 3.30434782608696
"272" "GS611" 0.230124223602484 0.857142857142857 1.89723320158103 0.785714285714286 3.4 27 97 3.59259259259259 34 2.91666666666667 35 9 2.11111111111111
"273" "GS967" 0.184704968944099 1 1.22134387351779 0.928571428571429 1.69090909090909 23 114 4.95652173913043 30 3.25 13 6 1.69565217391304
"274" "GS189" 0.251319875776398 0.857142857142857 3.06719367588933 0.714285714285714 9.61818181818182 25 66 2.64 38 3.8125 61 24 3.32
"275" "GS409" 0.246428571428571 1 2.81818181818182 0.785714285714286 9.89090909090909 22 79 3.59090909090909 36 3.0625 49 16 3.13636363636364
"276" "GS069" 0.250776397515528 0.857142857142857 2.67588932806324 0.714285714285714 8.47272727272727 20 58 2.9 39 3.55555555555556 64 9 4.25
"277" "GS663" 0.231909937888199 1 3.1699604743083 0.857142857142857 11 25 94 3.76 34 4 32 16 2.32
"278" "GS492" 0.242236024844721 1 3.69565217391304 0.857142857142857 11.8727272727273 25 89 3.56 33 3.66666666666667 44 17 2.6
"279" "GS582" 0.240993788819876 1 4.81422924901186 0.857142857142857 17.2727272727273 19 88 4.63157894736842 29 5.375 43 25 3.36842105263158
"280" "GS672" 0.228260869565217 1 3.07509881422925 0.857142857142857 11.7636363636364 21 96 4.57142857142857 30 3.36363636363636 37 13 2.66666666666667
"281" "GS220" 0.250388198757764 0.857142857142857 3.65612648221344 0.714285714285714 9.21818181818182 23 75 3.26086956521739 34 4.41666666666667 53 21 3.26086956521739
"282" "GS636" 0.236801242236025 1 3.60079051383399 0.928571428571429 11.8909090909091 20 91 4.55 30 4.1 41 16 3.05
"283" "GS438" 0.242236024844721 1 4.60474308300395 0.928571428571429 17.4545454545455 19 87 4.57894736842105 28 4.7 47 26 3.42105263157895
"284" "GS055" 0.248757763975155 0.857142857142857 4.57312252964427 0.785714285714286 18.0909090909091 19 59 3.10526315789474 33 6.09090909090909 67 34 4.68421052631579
"285" "GS376" 0.251552795031056 0.714285714285714 1.98814229249012 0.642857142857143 4.09090909090909 19 55 2.89473684210526 46 3.61538461538462 47 11 4.21052631578947
"286" "GS599" 0.235248447204969 1 3.15810276679842 0.785714285714286 10.8909090909091 22 90 4.09090909090909 34 3.88888888888889 35 17 2.72727272727273
"287" "GS505" 0.242236024844721 0.857142857142857 3.1501976284585 0.857142857142857 11.2181818181818 26 89 3.42307692307692 34 5.42857142857143 38 18 2.5
"288" "GS288" 0.249922360248447 0.714285714285714 2.3596837944664 0.714285714285714 8.87272727272727 25 73 2.92 40 4.4 44 16 2.96
"289" "GS143" 0.250388198757764 0.857142857142857 3.47430830039526 0.642857142857143 12.2727272727273 22 59 2.68181818181818 38 5 60 34 3.90909090909091
"290" "GS305" 0.250776397515528 1 3.67588932806324 0.785714285714286 12.8727272727273 23 72 3.1304347826087 37 4 52 25 3.30434782608696
"291" "GS334" 0.249922360248447 1 4.45059288537549 0.857142857142857 16.0727272727273 20 74 3.7 33 5.55555555555556 50 27 3.7
"292" "GS203" 0.250388198757764 0.857142857142857 4.20158102766798 0.857142857142857 16.4545454545455 21 73 3.47619047619048 34 3.92857142857143 55 25 3.57142857142857
"293" "GS667" 0.220031055900621 1 2.38339920948617 0.928571428571429 3.81818181818182 26 99 3.80769230769231 36 3.66666666666667 22 7 2
"294" "GS616" 0.224301242236025 1 3.78260869565217 0.928571428571429 13.2181818181818 22 101 4.59090909090909 28 4.71428571428571 33 19 2.45454545454545
"295" "GS306" 0.251086956521739 0.857142857142857 2.96442687747036 0.785714285714286 8.61818181818182 22 67 3.04545454545455 39 4.45454545454545 49 21 3.5
"296" "GS054" 0.245496894409938 0.857142857142857 3.40711462450593 0.714285714285714 13.1636363636364 16 49 3.0625 36 5.07142857142857 71 38 5.8125
"297" "GS536" 0.239673913043478 1 4.20158102766798 0.928571428571429 14.2727272727273 21 90 4.28571428571429 29 4.77777777777778 43 17 3
"298" "GS906" 0.205357142857143 1 2.63636363636364 0.928571428571429 10.2 24 108 4.5 31 4 20 12 1.91666666666667
"299" "GS671" 0.230124223602484 1 2.44268774703557 0.857142857142857 8.8 25 91 3.64 38 3.11111111111111 28 9 2.28
"300" "GS485" 0.244487577639752 1 4.90118577075099 0.857142857142857 18.6909090909091 21 86 4.09523809523809 29 5.22222222222222 47 27 3.19047619047619
"301" "GS371" 0.249378881987578 1 3.60474308300395 0.785714285714286 13.2727272727273 24 79 3.29166666666667 34 4.54545454545455 50 26 3.04166666666667
"302" "GS981" 0.184704968944099 1 2.40316205533597 1 7.67272727272727 21 115 5.47619047619048 28 3.2 16 8 1.85714285714286
"303" "GS147" 0.250388198757764 0.857142857142857 5.20158102766798 0.785714285714286 18.8545454545455 18 68 3.77777777777778 25 NA 70 23 4.77777777777778
"304" "GS564" 0.240993788819876 1 5.17786561264822 0.928571428571429 19.0727272727273 20 92 4.6 25 7.5 45 32 3.2
"305" "GS308" 0.249922360248447 0.857142857142857 3.72332015810277 0.857142857142857 14.4727272727273 20 70 3.5 37 4.7 47 27 3.7
"306" "GS103" 0.251319875776398 0.857142857142857 3.43083003952569 0.714285714285714 12.8545454545455 22 63 2.86363636363636 38 3.8125 61 30 3.77272727272727
"307" "GS307" 0.250388198757764 0.857142857142857 4.0197628458498 0.785714285714286 15.4545454545455 24 74 3.08333333333333 37 7.33333333333333 44 32 3.125
"308" "GS340" 0.247282608695652 1 4.6798418972332 0.785714285714286 15.6181818181818 20 82 4.1 30 5 50 32 3.5
"309" "GS405" 0.245496894409938 0.857142857142857 2.40711462450593 0.714285714285714 7.6 25 79 3.16 40 3.15384615384615 41 16 2.72
"310" "GS597" 0.239673913043478 0.857142857142857 2.47430830039526 0.785714285714286 8.05454545454545 24 84 3.5 39 3 36 12 2.625
"311" "GS644" 0.224301242236025 0.857142857142857 2.32806324110672 0.857142857142857 7.65454545454545 23 98 4.26086956521739 33 4.5 27 12 2.34782608695652
"312" "GS785" 0.224301242236025 1 3.5098814229249 0.928571428571429 13.2181818181818 21 97 4.61904761904762 31 4.83333333333333 29 17 2.57142857142857
"313" "GS673" 0.226319875776398 1 4.97628458498024 1 15.0727272727273 17 101 5.94117647058824 22 4.66666666666667 42 15 3.23529411764706
"314" "GS913" 0.202639751552795 1 2.22529644268775 0.928571428571429 5.4 21 106 5.04761904761905 32 2.85714285714286 20 7 2.14285714285714
"315" "GS338" 0.251319875776398 1 5.24901185770751 0.785714285714286 18.1636363636364 20 74 3.7 29 6.44444444444444 58 34 3.9
"316" "GS152" 0.244487577639752 1 3.71936758893281 0.857142857142857 11.4909090909091 21 84 4 31 3.57142857142857 50 19 3.19047619047619
"317" "GS595" 0.238276397515528 1 3.0395256916996 0.857142857142857 10.8181818181818 23 86 3.73913043478261 36 3.88888888888889 35 17 2.69565217391304
"318" "GS918" 0.21055900621118 1 2.44664031620553 1 7.36363636363636 27 107 3.96296296296296 33 3.5 21 10 1.77777777777778
"319" "GS900" 0.207996894409938 1 4.95256916996047 1 18 18 110 6.11111111111111 23 5.8 29 21 2.61111111111111
"320" "GS800" 0.21055900621118 1 1.26482213438735 0.857142857142857 3.96363636363636 31 106 3.41935483870968 38 2.66666666666667 16 4 1.54838709677419
"321" "GS632" 0.231909937888199 1 3.35177865612648 0.857142857142857 12.8909090909091 25 99 3.96 30 3.8 38 19 2.32
"322" "GS888" 0.247282608695652 0.857142857142857 2.13438735177866 0.714285714285714 8.36363636363636 27 80 2.96296296296296 38 4.2 42 17 2.59259259259259
"323" "GS398" 0.220031055900621 1 3.11067193675889 0.857142857142857 10.8545454545455 24 103 4.29166666666667 30 4.66666666666667 28 17 2.16666666666667
"324" "GS543" 0.244487577639752 1 5.17391304347826 0.928571428571429 19.4909090909091 19 84 4.42105263157895 29 7.33333333333333 44 32 3.52631578947368
"325" "GS778" 0.21777950310559 1 2.17786561264822 0.857142857142857 7.65454545454545 28 102 3.64285714285714 37 3.8 19 11 1.82142857142857
"326" "GS052" 0.242236024844721 0.714285714285714 1.96837944664032 NA 5.47272727272727 21 51 2.42857142857143 36 3.4 85 23 4.57142857142857
"327" "GS452" 0.245496894409938 0.857142857142857 2.22529644268775 0.785714285714286 9.09090909090909 26 77 2.96153846153846 42 3.16666666666667 38 14 2.61538461538462
"328" "GS865" 0.21304347826087 0.857142857142857 1.93675889328063 0.857142857142857 6.56363636363636 22 103 4.68181818181818 32 3.125 25 9 2.22727272727273
"329" "GS958" 0.187888198757764 1 1.20158102766798 0.857142857142857 2.67272727272727 25 115 4.6 31 2.125 17 3 1.6
"330" "GS093" 0.251552795031056 0.857142857142857 3.1699604743083 0.785714285714286 10.8909090909091 22 63 2.86363636363636 39 4 56 16 3.68181818181818
"331" "GS984" 0.202639751552795 1 2.31620553359684 0.928571428571429 5.69090909090909 23 107 4.65217391304348 32 2.625 21 7 1.95652173913043
"332" "GS965" 0.205357142857143 1 5.45454545454545 1 18.0909090909091 15 110 NA 21 7.25 29 22 3.06666666666667
"333" "GS194" 0.249922360248447 0.857142857142857 3.54150197628458 0.785714285714286 13.0727272727273 25 76 3.04 37 5.11111111111111 46 27 2.96
"334" "GS407" 0.245496894409938 0.857142857142857 3.13438735177866 0.785714285714286 9.49090909090909 25 81 3.24 37 4.44444444444444 40 20 2.72
"335" "GS842" 0.21055900621118 1 1.44664031620553 0.928571428571429 5.36363636363636 27 106 3.92592592592593 34 2.75 22 5 1.77777777777778
"336" "GS940" 0.207996894409938 1 2.86166007905138 1 10.6 24 107 4.45833333333333 32 4 20 11 1.95833333333333
"337" "GS720" 0.228260869565217 1 3.16600790513834 0.857142857142857 11 25 96 3.84 34 4.14285714285714 29 16 2.24
"338" "GS877" 0.21777950310559 1 3.26877470355731 0.928571428571429 11.4727272727273 24 101 4.20833333333333 33 5.5 22 16 2.125
"339" "GS130" 0.251086956521739 0.857142857142857 4.23715415019763 0.785714285714286 14.4727272727273 14 58 4.14285714285714 33 5.63636363636364 62 32 6
"340" "GS957" 0.174689440993789 1 0.711462450592885 0.857142857142857 1.49090909090909 23 115 5 32 2 8 2 1.56521739130435
"341" "GS986" 0.181444099378882 1 1.32806324110672 0.928571428571429 3.21818181818182 24 118 4.91666666666667 29 2 18 2 1.58333333333333
"342" "GS821" 0.21304347826087 1 3.48221343873518 0.928571428571429 10.3636363636364 21 106 5.04761904761905 27 4.66666666666667 28 12 2.33333333333333
"343" "GS201" 0.251319875776398 0.857142857142857 3.97628458498024 0.785714285714286 15.2181818181818 21 71 3.38095238095238 34 5.4 54 30 3.71428571428571
"344" "GS999" 0.194021739130435 1 2.51383399209486 1 6.67272727272727 19 110 5.78947368421053 29 3.6 18 9 2.21052631578947
"345" "GS944" 0.199844720496894 1 1.53754940711462 0.857142857142857 2.21818181818182 25 108 4.32 35 2.28571428571429 16 4 1.76
"346" "GS313" 0.249378881987578 0.857142857142857 2.96837944664032 0.785714285714286 5.45454545454545 23 75 3.26086956521739 37 3.76923076923077 49 10 3.17391304347826
"347" "GS880" 0.226319875776398 1 1.88537549407115 0.928571428571429 6.05454545454545 25 95 3.8 36 2.72727272727273 30 6 2.2
"348" "GS634" 0.235248447204969 1 3.79446640316206 0.928571428571429 12.8909090909091 17 84 4.94117647058824 35 4.125 33 18 3.52941176470588
"349" "GS456" 0.205357142857143 1 4.81818181818182 1 15 18 111 6.16666666666667 22 5 30 18 2.55555555555556
"350" "GS369" 0.24805900621118 1 2.99209486166008 0.928571428571429 9.61818181818182 22 74 3.36363636363636 39 3.90909090909091 43 18 3.22727272727273
"351" "GS058" 0.246428571428571 0.714285714285714 3.81818181818182 0.642857142857143 14.5636363636364 20 53 2.65 36 5 70 34 4.6
"352" "GS814" 0.21055900621118 1 3.26482213438735 0.928571428571429 11.4909090909091 18 103 5.72222222222222 28 3.5 28 12 2.66666666666667
"353" "GS197" 0.249922360248447 0.857142857142857 4.08695652173913 0.785714285714286 15.0727272727273 20 79 3.95 28 5.18181818181818 57 32 3.7
"354" "GS375" 0.244487577639752 1 3.90118577075099 0.785714285714286 14.0909090909091 25 87 3.48 32 4.5 45 26 2.68
"355" "GS079" 0.248757763975155 0.857142857142857 4.57312252964427 0.714285714285714 12.6727272727273 19 59 3.10526315789474 33 5 70 34 4.68421052631579
"356" "GS449" 0.243400621118012 0.857142857142857 3.57312252964427 0.785714285714286 13.1636363636364 22 86 3.90909090909091 32 5.25 42 26 3
"357" "GS493" 0.238276397515528 1 4.40316205533597 1 15.7636363636364 15 87 5.8 28 3.125 50 13 4.13333333333333
"358" "GS044" 0.248757763975155 0.857142857142857 3.48221343873518 0.714285714285714 12.6181818181818 20 53 2.65 39 4.84615384615385 63 32 4.45
"359" "GS447" 0.244487577639752 1 4.08300395256917 0.857142857142857 13.4909090909091 19 81 4.26315789473684 32 3.1875 51 14 3.52631578947368
"360" "GS535" 0.244487577639752 0.857142857142857 3.8102766798419 0.785714285714286 13.7636363636364 23 86 3.73913043478261 32 4.88888888888889 44 21 2.91304347826087
"361" "GS552" 0.238276397515528 0.857142857142857 2.31225296442688 0.857142857142857 7.67272727272727 25 83 3.32 42 3.22222222222222 29 10 2.48
"362" "GS767" 0.222204968944099 1 3.67588932806324 0.857142857142857 13.0545454545455 20 98 4.9 31 4.14285714285714 29 16 2.65
"363" "GS960" 0.199844720496894 1 2.90118577075099 0.928571428571429 10.5636363636364 21 111 5.28571428571429 27 3.83333333333333 23 12 2.0952380952381
"364" "GS704" 0.226319875776398 1 3.24901185770751 0.928571428571429 10.2545454545455 21 95 4.52380952380952 33 3.2 32 10 2.61904761904762
"365" "GS606" 0.23361801242236 0.857142857142857 2.80237154150198 0.785714285714286 9.76363636363636 25 93 3.72 34 3.5 35 15 2.36
"366" "GS943" 0.196972049689441 1 1.57312252964427 0.928571428571429 4.45454545454545 23 108 4.69565217391304 32 2.375 19 4 1.8695652173913
"367" "GS594" 0.242236024844721 1 4.60474308300395 0.928571428571429 14.6727272727273 21 87 4.14285714285714 31 4.4 44 21 3.0952380952381
"368" "GS401" 0.243400621118012 1 4.11857707509881 0.785714285714286 10.4 23 84 3.65217391304348 34 4.55555555555556 41 23 2.8695652173913
"369" "GS377" 0.246428571428571 0.857142857142857 4.18181818181818 0.857142857142857 17.4909090909091 24 81 3.375 35 NA 38 32 2.875
"370" "GS910" 0.196972049689441 1 2.66403162055336 0.928571428571429 8.29090909090909 19 112 5.89473684210526 25 3.57142857142857 25 11 2.26315789473684
"371" "GS459" 0.235248447204969 1 2.61264822134387 0.928571428571429 4.69090909090909 24 90 3.75 35 2.66666666666667 40 7 2.5
"372" "GS746" 0.220031055900621 1 3.20158102766798 0.857142857142857 10.8545454545455 22 98 4.45454545454545 33 4.16666666666667 25 14 2.36363636363636
"373" "GS064" 0.249378881987578 0.714285714285714 3.1501976284585 0.714285714285714 11.6181818181818 22 58 2.63636363636364 37 4.4 66 34 4
"374" "GS402" 0.244487577639752 0.857142857142857 2.71936758893281 0.785714285714286 7.69090909090909 24 81 3.375 37 3.14285714285714 44 12 2.79166666666667
"375" "GS063" 0.251086956521739 0.857142857142857 3.14624505928854 0.714285714285714 7.89090909090909 19 61 3.21052631578947 36 4 64 18 4.42105263157895
"376" "GS829" 0.21304347826087 1 2.48221343873518 0.928571428571429 8.01818181818182 23 103 4.47826086956522 32 3.125 25 10 2.1304347826087
"377" "GS820" 0.205357142857143 1 4.45454545454545 1 15.3636363636364 16 110 NA 22 3.18181818181818 35 13 2.875
"378" "GS484" 0.244487577639752 0.857142857142857 2.90118577075099 0.857142857142857 8.96363636363636 28 87 3.10714285714286 36 3.81818181818182 42 18 2.39285714285714
"379" "GS490" 0.244487577639752 0.857142857142857 3.71936758893281 0.785714285714286 10.3636363636364 23 85 3.69565217391304 32 4.88888888888889 44 22 2.91304347826087
"380" "GS875" 0.205357142857143 1 3.18181818181818 0.857142857142857 10.8 20 109 5.45 26 3.22222222222222 29 13 2.3
